filename,year,month,num_citations,file_size,forward_links
Littoral Banovina,2013,9,0,49024,125
TVSA,2014,4,0,28574,59
Kathryn Bolkovac,2014,2,8,40415,65
Dobrnja Jug mine disaster,2010,1,3,30812,55
Joint criminal enterprise,2008,5,0,37715,65
Bosnia and Herzegovina convertible mark,2006,6,0,55606,96
Template:BosniaHerzegovina stub,2011,10,0,35172,47
Bosnian American,2011,4,2,76913,371
Summer in the Golden Valley,2013,4,0,38472,74
Zachlumia,2013,8,38,152995,440
Kathryn Bolkovac,2012,3,7,35894,53
Pannonia,2008,7,0,58001,246
History of Bosnia and Herzegovina,2002,2,0,32548,25
Demographics of Banja Luka,2008,6,0,37608,116
Ban Bori%C4%87,2011,2,4,31579,65
Husein Grada%C5%A1%C4%8Devi%C4%87,2011,7,3,89268,216
Central Bank of Bosnia and Herzegovina,2013,2,0,76661,322
Bosnian pyramid claims,2012,11,27,71703,99
Economy of Bosnia and Herzegovina,2006,9,0,43582,63
M%26H Company,2014,11,2,53899,261
Illyricum (Roman province),2010,2,14,56835,151
Bosnians,2014,3,18,121614,308
Bellum Batonianum,2014,2,19,63228,159
Sky Srpska,2008,10,2,38873,90
Ethnic groups in Bosnia and Herzegovina,2008,7,1,65640,152
Poku%C5%A1aj,2011,3,0,33948,62
Top lista nadrealista,2006,7,0,30630,70
Template:Geographical regions of Bosnia and Herzegovina,2012,12,0,26618,40
Chetniks,2007,2,0,48109,124
Indexi (award),2007,10,0,25549,39
Bosnia and Herzegovina convertible mark,2011,5,2,70821,151
Illyria,2011,2,17,65641,158
Belvedere (film),2011,9,2,30247,43
Habsburg Monarchy,2014,1,10,129527,447
Islamic Declaration,2011,11,9,46216,90
Top lista nadrealista,2011,5,2,44359,101
History of Bosnia and Herzegovina,2005,9,0,100657,406
Alija Izetbegovi%C4%87,2014,3,21,177690,603
List of decisions of the Constitutional Court of Bosnia and Herzegovina,2013,4,35,127318,118
Zijad Suba%C5%A1i%C4%87,2008,4,2,22753,25
Mostar Sevdah Reunion,2006,12,0,32587,61
Illyricum (Roman province),2009,3,0,40303,94
BH Mobile,2013,3,0,27839,49
%C5%A0eve,2009,7,0,26603,39
Post war health in Bosnia and Herzegovina,2015,3,12,51844,55
2014 unrest in Bosnia and Herzegovina,2014,10,100,250263,462
Geography of Bosnia and Herzegovina,2003,10,0,30491,27
List of Bosnian and Herzegovinian people,2012,4,0,94330,499
Illyrians,2009,1,28,80470,239
The Bridge on the Drina,2012,12,1,45561,114
Illyria,2004,6,0,61185,219
