filename,year,month,num_citations,file_size,forward_links
Muang Phuan,2014,1,2,40917,89
Vietnamese Famine of 1945,2009,3,0,80233,376
Yahoo! 360%C2%B0,2009,8,7,57356,202
Ho%C3%A0ng Th%E1%BB%8B Loan,2009,2,2,31409,50
Christina Noble Children%27s Foundation,2005,4,0,25355,39
6th National Congress of the Communist Party of Vietnam,2014,3,26,98749,85
Embassy of Vietnam in Moscow,2009,1,2,35671,63
Cam Ranh Base,2013,4,7,94238,293
Outline of Vietnam,2009,6,0,91515,246
Journal of Vietnamese Studies,2009,1,0,28109,44
"Consulate General of the United States, Ho Chi Minh City",2008,6,1,31912,49
B%C3%B2 7 m%C3%B3n,2013,5,1,30491,60
Tho Xuan Airport,2012,9,0,51373,92
Nguy%E1%BB%85n H%E1%BB%A3p %C4%90o%C3%A0n,2010,8,0,33828,76
Telecommunications in Vietnam,2010,7,7,45623,130
AH1,2014,5,5,114831,463
V%C6%B0%C6%A1ng Trung Hi%E1%BA%BFu,2009,11,1,38581,38
Encyclopedic Dictionary of Vietnam,2009,6,1,31386,46
Vietnamese dong,2014,4,21,116354,249
Embassy of Vietnam in Moscow,2009,9,2,36403,66
Vietnamese dong,2014,1,12,109650,250
B%C3%BAn th%E1%BB%8Bt n%C6%B0%E1%BB%9Bng,2013,1,1,30522,45
B%C3%A3i B%E1%BA%B1ng,2013,7,2,40722,115
Vi%E1%BB%87t T%C3%A2n,2007,8,6,43645,82
Ministry of Transport (Vietnam),2014,1,3,34979,51
Politics of Vietnam,2004,9,0,40378,157
Yahoo! 360%C2%B0,2006,9,0,34409,70
Zomia (geography),2013,4,12,67240,163
Cam Ranh Base,2009,11,8,82711,213
Equitisation,2007,12,0,31908,48
Annam (French protectorate),2008,12,0,78627,266
First Chinese domination of Vietnam,2011,12,2,64450,184
Cham%E2%80%93Vietnamese War (1471),2014,6,8,49478,67
%C3%89lys%C3%A9e Accords,2010,2,0,26953,50
Communist Party of Indochina,2013,3,0,33023,59
Transport in Vietnam,2011,6,12,122990,352
Phan V%C4%83n Ch%C3%A1nh,2007,5,0,24654,34
Municipalities of Vietnam,2011,10,0,51201,200
Nguyen Quoc Quan,2013,8,50,115434,124
Thanh Ni%C3%AAn H%C3%A0nh Kh%C3%BAc,2010,5,0,44405,54
Index of Vietnam related articles,2006,1,0,40150,162
Names of Ho Chi Minh City,2010,6,22,87316,172
List of ethnic groups in Vietnam,2007,4,0,57075,246
Women in Vietnam,2012,8,5,64061,239
Gi%E1%BA%A3i ph%C3%B3ng mi%E1%BB%81n Nam,2009,4,0,28830,28
History of Vietnam,2007,6,0,193353,748
Template:History of Vietnam,2007,8,0,33700,68
Template:Vietnam topics,2012,5,0,39937,119
Long %C4%90%E1%BB%A9c Industrial Park,2013,3,1,26588,42
B%C3%ACnh An massacre,2012,10,4,40137,87
People%27s Army of Vietnam,2010,8,19,180793,512
Nh%C3%A3 nh%E1%BA%A1c,2014,6,0,44109,137
Supreme People%27s Court of Vietnam,2012,1,0,39936,87
Ch%E1%BA%A1o t%C3%B4m,2009,10,0,26657,36
Northwest (Vietnam),2008,8,0,38365,119
Vietnam Airlines,2006,3,0,75354,213
Nh%C3%A3 nh%E1%BA%A1c,2007,4,0,29475,49
Politburo of the Communist Party of Vietnam,2012,10,12,79327,195
Vietnam War,2012,3,289,688808,2077
%C4%90%E1%BA%A1o D%E1%BB%ABa,2013,12,3,29056,46
Annam (French protectorate),2009,12,0,80186,265
History of Champa,2015,3,59,142590,259
Vietnamese dong,2010,6,8,99153,236
Bombardment of Tourane,2013,8,3,88366,322
LGBT rights in Vietnam,2010,12,10,71178,226
Literary Chinese in Vietnam,2015,3,23,85259,290
Template:Empire of Vietnam,2013,6,0,30995,53
Nguy%E1%BB%85n C%C3%B4ng Tr%E1%BB%A9,2012,8,0,34029,55
Portal:Vietnam,2008,9,0,101286,305
Personalist Labor Revolutionary Party,2006,8,0,29776,51
L%C3%AA Trang T%C3%B4ng,2014,10,1,34907,78
B%C3%A1nh x%C3%A8o,2013,10,3,46313,136
Phan Rang Air Base,2006,10,0,50827,111
CBV Vietnam Bond Index,2013,7,0,26106,35
Cochinchina,2013,4,6,93960,298
