filename,year,month,num_citations,file_size,forward_links
Archbishopric of Riga,2012,6,3,56889,167
Thlaspi arvense,2008,9,0,35866,72
Balt%C4%81 m%C4%81ja,2010,9,0,27205,42
Liep%C4%81ja,2014,1,33,241716,587
Great Cemetery,2011,9,1,49014,138
Latvian lats,2012,3,4,98176,299
Coat of arms of Latvia,2006,11,0,55838,62
Caupo of Turaida,2013,3,1,35862,73
Greece%E2%80%93Latvia relations,2010,9,9,68834,195
Trifolium aureum,2009,1,0,31671,56
Latvian Academy of Sciences,2013,12,1,76372,223
Lythrum salicaria,2004,2,0,34210,66
Emblem of the Latvian Soviet Socialist Republic,2011,7,0,43465,84
Baltic Way,2013,12,58,185396,600
Livonia,2006,2,0,43822,116
Liep%C4%81ja,2011,2,30,203087,607
Acer platanoides,2009,2,10,58459,110
Soviet occupation of Latvia in 1940,2009,10,51,138716,374
Pskov Republic,2007,12,1,61184,274
Latvian lats,2005,2,0,57529,172
Plantago media,2013,11,1,42217,93
Acer platanoides,2010,11,18,66789,123
Latvian War of Independence,2011,2,9,99186,267
Lythrum salicaria,2010,2,9,60227,138
Popular Front of Latvia,2010,9,0,69925,284
Daugavpils,2009,7,2,75085,198
Latvian Riflemen,2005,9,0,30671,56
T%C4%93rvete,2010,5,0,36552,63
Singing Revolution,2012,10,6,131733,555
Quercus robur,2012,1,12,71727,166
Governorate of Livonia,2012,4,5,87391,315
Andromeda polifolia,2009,1,1,40465,80
Curonian Kings,2009,10,0,30808,52
Northern Crusades,2005,6,0,42302,128
Capitulation of Estonia and Livonia,2010,12,28,71890,145
Campanula glomerata,2007,1,0,33346,53
Latvian passport,2009,6,0,206920,499
Flag of Latvia,2005,10,0,44950,58
2008 Latvian financial crisis,2012,5,9,50854,138
Latvia%E2%80%93Russia relations,2010,4,0,68809,262
Foreign relations of Latvia,2014,12,27,121046,398
Serov Instructions,2012,3,4,36505,66
Archbishopric of Riga,2009,7,1,52569,127
Livonian Brothers of the Sword,2005,9,0,45859,97
Flag of the Latvian Soviet Socialist Republic,2013,9,1,48451,89
Visa requirements for Latvian citizens,2014,9,322,515529,1299
State Chancellery of Latvia,2012,2,4,42660,43
Dissolution of parliament in Latvia,2010,9,1,39286,88
Latvijas Balzams,2007,9,3,29102,37
Rhinanthus minor,2006,7,0,34483,62
Balts,2003,6,0,28520,30
List of military occupations of Latvia,2012,1,0,24704,34
History of Latvia,2009,1,15,132122,583
Latvijas Telev%C4%ABzija,2009,3,0,65546,294
Forest Brothers,2013,6,33,141643,458
Freikorps in the Baltic,2010,7,6,49282,112
Latvian Academy of Sciences,2008,11,1,37756,73
Valerian (herb),2013,1,36,182513,739
Hyoscyamus niger,2015,1,11,185098,1076
Latvian Socialist Soviet Republic,2012,1,1,59083,158
Cultural regions of Latvia,2013,10,1,50611,203
Latvian Academy of Sciences,2010,1,1,47966,116
Livonian Brothers of the Sword,2011,11,1,52351,148
Ernst Johann von Biron,2014,9,2,64931,170
2008 Latvian financial crisis,2009,2,5,51893,154
Aegopodium podagraria,2007,3,0,44421,81
Guerrilla war in the Baltic states,2013,3,2,43346,100
Valerian (herb),2014,7,33,179037,748
Bishopric of Courland,2012,5,4,63825,173
Kingdom of Livonia,2012,5,3,37818,67
Governorate of Livonia,2014,10,5,95127,347
Jelgava,2009,3,1,64940,182
Riga,2003,12,0,53070,38
Postage stamps and postal history of Latvia,2011,10,0,68872,231
Solidago virgaurea,2005,12,0,34237,49
Flag of Latvia,2007,6,0,74619,101
J%C5%ABrmala,2007,7,0,43913,70
Cultural regions of Latvia,2012,10,1,38306,122
Latvian Internet Exchange,2013,6,1,25547,36
R%C4%93zekne,2012,6,2,89329,271
History of Latvia,2012,1,26,180586,756
History of Latvia,2012,3,26,182852,764
Acer platanoides,2005,9,0,39319,66
Cardamine pratensis,2013,2,2,46541,96
Quercus robur,2012,2,14,71849,168
