filename,year,month,num_citations,file_size,forward_links
List of heads of government of Ethiopia,2006,2,0,33033,92
Fikirte Addis,2015,3,3,31326,45
List of Ethiopians,2009,9,92,85798,131
Basketo language,2013,3,3,34187,60
List of Presidents of Ethiopia,2014,11,4,95423,360
Ethiopia at the Olympics,2013,4,0,168853,598
List of rulers of the Gibe state of Limu %27Enarya,2010,6,0,32683,61
Kingdom of Aksum,2010,3,13,88899,247
Deforestation in Ethiopia,2012,1,27,70031,114
Ethiopian philosophy,2009,9,0,34026,53
Zemene Mesafint,2013,8,11,63824,156
Washint,2011,1,0,30130,60
Kingdom of Gumma,2013,2,7,36132,69
Ethiopian Civil War,2011,3,6,64941,168
Politics of Ethiopia,2003,12,0,34966,89
Second Italo Ethiopian War,2008,7,36,132443,399
Adal Sultanate,2007,6,7,38836,84
Nine Saints,2007,4,2,32341,71
Economy of Ethiopia,2010,11,13,100704,358
Gamo Gofa Dawro language,2010,12,2,34643,63
Dullay languages,2010,1,1,30282,59
Kingdom of Janjero,2012,4,6,35228,60
Ethiopian Highlands,2006,7,0,42049,87
Ahmad ibn Ibrahim al Ghazi,2009,4,19,55404,122
Tella,2009,1,0,26273,47
Wehni,2009,3,5,28796,48
Gayil language,2014,6,2,32061,62
First Italo Ethiopian War,2009,9,12,58749,119
Ahmad ibn Ibrahim al Ghazi,2006,10,11,45564,99
Ometo languages,2009,8,2,32094,66
"Fairfield House, Bath",2012,3,2,38105,68
Anfillo language,2013,2,1,34386,71
Oromia Coffee Farmers Cooperative Union,2007,4,0,39903,110
Agame,2011,1,9,32241,54
Ethiopia,2003,7,0,66987,50
Italian East Africa,2009,9,3,80921,272
Arbore language,2013,2,2,32867,62
Emperor of Ethiopia,2010,11,5,50578,127
Ogaden National Liberation Front,2006,6,0,31491,45
Ittu Oromo,2008,6,0,26150,43
Crist%C3%B3v%C3%A3o da Gama,2014,12,24,57300,112
Hawulti (monument),2009,2,3,34192,64
Apostolic Vicariate of Gambella,2013,3,1,31997,52
People of Ethiopia,2013,6,49,121900,292
Economy of Ethiopia,2009,12,11,85529,301
Argobba language,2006,2,0,27836,43
Amba Alagi,2010,4,7,40264,72
Krar,2008,1,0,34404,75
National Bank of Ethiopia,2009,3,0,64234,254
Ethiopian National Defense Force,2012,6,51,308336,663
Agawmeder,2011,10,2,26593,41
Tej,2006,1,0,25761,37
List of rulers of Bosha,2006,7,0,27656,63
List of heads of government of Ethiopia,2011,4,0,86136,335
Yekatit 12,2013,2,9,45831,76
Ogaden,2011,11,16,50293,89
Emperor of Ethiopia,2012,9,5,304622,570
Sultanate of Dawe,2011,3,6,33031,35
Ethiopia,2007,3,44,214253,702
Maryamaweet,2010,1,0,25633,35
Kwama language,2011,7,1,31434,59
Kingdom of Aksum,2013,4,19,127618,491
Argobba language,2010,12,2,36200,71
Portal:Ethiopia,2013,4,0,78364,162
Adal Sultanate,2009,7,7,42148,91
Ethiopian Review,2013,3,1,46957,152
Weyala,2008,7,0,26487,40
List of rulers of the Gibe state of Jimma,2012,5,0,27473,50
List of Presidents of Ethiopia,2005,8,0,32611,72
Lists of Abunas,2006,7,0,22014,26
List of heads of government of Ethiopia,2004,11,0,32787,90
List of Ethiopian%E2%80%93Somali wars and conflicts,2006,12,0,26199,39
Politics of Ethiopia,2009,4,6,110840,412
LGBT rights in Ethiopia,2013,2,6,61110,207
Nine Saints,2011,5,4,35996,74
Ethiopian Civil War,2011,4,6,65420,169
Kayla dialect,2005,8,0,45660,132
Shewa,2005,6,0,30056,61
National Bank of Ethiopia,2012,3,2,69775,256
Akele Guzai,2009,6,7,32009,64
Agriculture in Ethiopia,2014,5,20,138229,313
History of Ethiopia,2005,10,0,82415,313
Courrier d%27Ethiopie,2012,11,5,28109,39
Kwegu language,2013,2,1,29848,50
Water supply and sanitation in Ethiopia,2007,6,18,65145,79
Second Italo Ethiopian War,2005,3,0,42492,75
Gadaa,2007,11,0,29934,65
Dawro people,2010,6,0,26223,44
Kayla dialect,2012,3,0,52487,159
Portal:Ethiopia,2015,2,2,78278,150
Gamo Gofa Dawro language,2013,10,3,35046,67
Salahadin Bargicho,2014,4,6,36059,57
Krar,2012,2,2,36160,78
Gored gored,2007,1,0,26991,52
Ogaden National Liberation Front,2013,10,43,97484,174
Outline of Ethiopia,2008,9,22,85690,206
Kingdom of Gumma,2010,3,6,31076,55
Hawulti (monument),2013,3,7,34403,55
Geography of Ethiopia,2005,5,0,73148,256
Gamo Gofa Dawro language,2011,7,2,34750,66
Kingdom of Aksum,2011,7,15,109603,448
Water supply and sanitation in Ethiopia,2009,7,19,76316,92
Yeha,2003,11,0,23253,29
Zemene Mesafint,2011,4,0,43718,109
First Italo Ethiopian War,2010,2,12,59946,107
Western Somali Liberation Front,2008,12,0,31074,51
Nayi language,2010,1,1,31977,59
Template:First level administrative divisions of Ethiopia,2012,11,0,37483,57
Kitfo,2010,7,1,29532,60
List of Presidents of Ethiopia,2014,7,4,94828,362
Tella,2012,3,0,29909,62
Karo language,2015,4,3,42550,103
Yem people,2013,7,5,31660,56
Jebena,2007,6,2,28024,39
List of rulers of Leqa Naqamte,2006,8,0,24907,41
Adal Sultanate,2014,12,30,175910,707
Outline of Ethiopia,2008,8,22,85435,206
Islamic Front for the Liberation of Oromia,2008,12,0,30035,41
Battle of Adwa,2006,11,23,57491,87
Sky Bus Transport System,2015,4,2,32082,50
Ethiopian National Defense Force,2011,11,53,195514,509
Kingdom of Kaffa,2011,1,11,42448,88
Mandera triangle,2010,6,5,36813,82
Amba Alagi,2011,12,7,39999,71
Abyssinian%E2%80%93Adal war,2012,7,10,73192,210
Kingdom of Aksum,2010,4,13,89642,261
Ethiopian passport,2009,12,1,103772,393
Ministry of Defense (Ethiopia),2009,6,1,27846,42
Kingdom of Kaffa,2012,11,11,41859,86
Garre,2014,11,3,32420,62
Tella,2007,5,0,26013,47
Libido language,2008,7,1,26794,39
Opuo language,2013,3,3,35845,75
List of Ethiopians,2012,9,97,97130,185
Gafat Armament Engineering Complex,2009,9,0,27281,41
Aframomum corrorima,2010,1,1,53352,270
Nayi language,2013,2,2,34507,71
Ethiopian Highlands,2009,10,3,48861,114
Kingdom of Jimma,2014,7,11,44046,82
Sultanate of Ifat,2011,4,7,37469,76
Kingdom of Aksum,2008,6,16,79626,224
Karo language,2012,3,3,33300,61
Gojjam,2013,6,5,56189,187
Anfillo language,2009,5,1,34262,68
First Italo Ethiopian War,2013,12,20,84039,194
Waaq,2005,11,0,29252,59
Sultanate of Dawe,2014,4,0,33027,33
Italian East Africa,2010,9,5,93375,302
Sky Bus Transport System,2011,8,1,29853,47
Ethiopian Civil War,2011,10,6,64346,163
List of Abunas of Ethiopia,2010,4,2,52480,120
Ethiopia Scout Association,2010,11,2,47091,110
Second Italo Ethiopian War,2006,4,0,48694,102
Zeila,2007,9,6,39938,98
Ogaden National Liberation Front,2006,8,0,31209,42
List of heads of government of Ethiopia,2008,2,0,44456,129
Netela,2013,12,0,30533,56
Borgu,2008,10,1,32279,66
Ahmad ibn Ibrahim al Ghazi,2015,3,22,76164,127
Hozo language,2015,4,2,38817,90
Kingdom of Aksum,2008,9,12,78970,208
Niter kibbeh,2006,1,0,25203,43
List of rulers of Leqa Naqamte,2006,4,0,24545,39
Trans Nation Airways,2013,5,1,37228,96
Italian East Africa,2005,6,0,32854,46
Kingdom of Gomma,2011,12,7,33800,57
Kingdom of Aksum,2015,3,24,165401,553
Western Somali Liberation Front,2004,8,0,26763,47
Krar,2006,9,0,30562,58
Mitmita,2011,9,1,48188,250
Adal Sultanate,2013,6,24,120400,354
Adal Sultanate,2009,5,7,41814,85
Ye%27Zareyitu Ethiopia,2014,8,2,31000,50
Lake Hayq,2008,3,5,33986,69
Gadaa,2006,3,0,26363,55
Ethiopian birr,2011,1,2,92566,293
List of rulers of the Gibe state of Guma,2005,8,0,26870,49
Dobe%27a,2007,6,4,32405,64
Ethiopian Civil War,2011,9,6,64374,162
Protestantism in Ethiopia,2014,10,1,46945,86
Italian East Africa,2015,1,10,110220,305
Template:First level administrative divisions of Ethiopia,2008,6,0,38494,62
Amba Geshen,2011,11,8,35867,68
Waaq,2011,11,1,30426,61
Transitional Government of Ethiopia,2014,5,5,44619,73
Kayla dialect,2005,6,0,45654,140
Ethiopian National Defense Force,2013,6,55,209315,513
Second Italo Ethiopian War,2004,7,0,40441,74
.et,2007,12,0,67044,401
Awash International Bank,2015,2,1,31373,53
Bolel,2009,3,0,26359,46
Industrial development policy of Ethiopia,2009,10,1,36363,59
Ethiopia,2006,8,30,174887,553
Saho language,2007,8,0,29976,47
Template:Ethiopia stub,2009,3,0,27268,31
Water supply and sanitation in Ethiopia,2014,4,33,113671,163
List of rulers of Bosha,2009,9,0,28382,67
Ogaden,2010,11,16,47417,79
Nyangatom language,2011,11,1,38604,85
List of Abunas of Ethiopia,2013,3,4,56291,130
Gored gored,2012,7,2,41742,129
History of Ethiopia,2004,4,0,59046,158
Zeila,2011,8,13,56137,146
