filename,year,month,num_citations,file_size,forward_links
History of Algeria (1962%E2%80%9399),2013,8,0,86428,302
Blasphemy law in Algeria,2009,10,11,51433,92
Front Alg%C3%A9rie Fran%C3%A7aise,2013,3,1,31214,51
Abdelhamid Ben Badis,2007,2,0,33108,55
List of Algerians,2009,12,0,60600,170
Bank of Algeria,2012,1,0,60063,249
Moors,2012,9,36,140693,474
Djellaba,2008,4,1,35032,51
People%27s National Assembly,2010,7,0,50151,111
Pied Noir,2006,9,0,48856,126
Flag of Algeria,2014,1,1,61224,168
Banu Ifran,2013,8,22,89292,264
Abdelkader El Djezairi,2007,10,2,53682,138
Doui Menia,2013,3,1,29505,52
Ministry of National Education (Algeria),2014,10,2,37579,55
Les dialoguistes,2009,11,0,29556,59
Outline of Algeria,2009,1,3,93315,331
Messali Hadj,2013,12,3,41405,86
Algerian Air Force,2011,10,8,72469,168
Ahmed Bey ben Mohamed Ch%C3%A9rif,2014,5,3,39205,80
South Saharan steppe and woodlands,2012,2,1,31347,65
Abdelhak Layada,2015,2,0,39818,86
Kassaman,2009,6,0,47374,111
Djezzy GSM,2006,6,0,27741,53
Harki,2004,7,0,25046,35
Economy of Algeria,2008,7,3,64961,238
Template:Hotels in Algeria,2013,2,0,25239,38
Kabylie,2007,10,1,53151,132
Ziri ibn Atiyya,2015,1,0,31851,86
Abd al Mu%27min,2009,2,1,31387,52
Algerian Air Force,2013,7,9,109210,230
Algerian Petroleum Institute,2013,5,2,37197,66
Capture of Bougie,2010,10,2,35164,97
Politics of Algeria,2008,5,0,81177,279
Almoravid dynasty,2008,5,3,93761,310
Algeria,2013,1,120,479568,1417
Algeria and weapons of mass destruction,2013,10,3,43336,91
Banu Ifran,2008,8,26,67692,156
Hassi Messaoud,2007,4,0,30267,47
Algerian dinar,2007,2,0,77201,225
French Algeria,2014,4,34,207297,606
Abd al Mu%27min,2010,7,3,36048,62
Pirate haven,2011,9,2,64647,378
Doui Menia,2012,7,1,29303,53
Star Aviation,2007,8,2,38148,93
Outline of Algeria,2014,11,2,113802,447
Algeria,2006,9,9,173760,599
Haji Ali (Dey of Algiers),2012,11,1,27572,35
History of Algeria,2006,12,0,92786,353
Algeria,2002,2,0,65929,39
Smart Link Communication,2006,7,0,27626,49
Germaine Tillion,2011,9,0,48824,120
Algerian Air Force,2013,5,9,108119,224
Energy in Algeria,2012,11,3,64113,132
Tin Hinan,2009,12,1,31062,52
Malek Bennabi,2007,9,0,36105,57
History of Algeria,2010,6,14,109973,397
Rawd al Qirtas,2007,3,3,30975,62
Algerian dinar,2005,11,0,46311,121
Economy of Algeria,2005,11,0,46601,156
Outline of Algeria,2011,8,3,109902,386
Movement for the Triumph of Democratic Liberties,2009,9,0,29013,44
Berberism,2014,10,15,62683,265
Charter for Peace and National Reconciliation,2008,2,3,36727,75
Mauretania Caesariensis,2011,9,0,69745,293
Politics of Algeria,2002,9,0,37440,85
President of Algeria,2014,2,0,81438,323
North Saharan steppe and woodlands,2008,5,0,29075,53
Noureddine Sma%C3%AFl,2014,6,3,36497,70
Geography of Algeria,2007,6,0,64946,209
History of Algeria,2014,11,12,131579,476
Dey,2013,1,4,30270,54
Council of the Nation,2009,12,0,48160,165
Ahmed Bey ben Mohamed Ch%C3%A9rif,2011,8,2,32091,51
Hassi Messaoud,2007,1,0,29022,46
Mezzo Morto H%C3%BCseyin Pasha,2009,7,0,26949,47
Saharan Arabic,2011,6,1,58923,156
Algeria%E2%80%93Israel relations,2013,6,1,62143,218
List of armed groups in the Algerian Civil War,2008,10,0,24016,34
Rachid Ramda,2008,2,8,46322,101
Gaetuli,2011,11,0,34026,77
Economy of Algeria,2006,7,2,61963,235
Zab Emirate,2005,11,0,23747,38
"Mila, Algeria",2011,6,2,51343,177
Roman Moorish kingdoms,2011,10,5,35170,71
Algerian Civil War,2006,5,0,120449,335
Barbary Wars,2009,2,0,30393,59
History of Algeria,2010,2,14,109962,400
Roman colonies in Berber Africa,2015,1,22,86344,317
Mourad Ikhlef,2009,8,3,53568,220
Economy of Algeria,2013,8,19,129749,481
Noureddine Sma%C3%AFl,2010,6,1,32137,67
Hasan Agha,2013,10,3,27897,37
Algerian dinar,2008,10,0,84711,239
Politics of Algeria,2003,12,0,37838,87
Chakhchoukha,2010,12,0,29666,62
List of power stations in Algeria,2013,12,2,49650,182
Algerian dinar,2013,7,2,98388,293
Paris massacre of 1961,2005,2,0,33013,55
Ahlam Mosteghanemi,2010,12,0,38019,71
Berber Arouch Citizen%27s Movement,2005,10,0,26067,38
