filename,year,month,num_citations,file_size,forward_links
Economic Cooperation Organization,2015,4,11,135808,324
Kushan Empire,2012,6,47,244014,793
Afghan,2012,3,0,29535,51
Geography of Afghanistan,2011,7,9,109675,470
Nuristan Province,2005,9,0,40211,57
Buddhas of Bamiyan,2008,2,13,92359,179
Economy of Afghanistan,2012,1,41,136855,461
Marshal Fahim National Defense University,2012,9,7,36907,55
"Hari River, Afghanistan",2002,8,0,31944,34
List of Taliban leaders,2009,9,15,64528,154
Ashku,2011,3,0,25147,40
Moghol language,2005,1,0,26897,33
Afghan National Army,2015,2,163,308675,594
Zabid Zahir,2013,1,7,41449,63
Khataba raid,2014,10,9,80958,309
Education in Afghanistan,2006,10,0,35415,89
Afghan (ethnonym),2014,4,66,120183,343
Zadran (Pashtun tribe),2010,3,7,36424,71
Arachosia,2006,6,0,30127,44
List of places in Afghanistan,2007,7,0,984915,1525
Regional Command Southwest,2013,10,4,37102,61
Kata people,2010,10,0,33938,83
Asii,2007,10,38,77174,277
Environmental issues in Afghanistan,2007,8,7,59534,133
Anglo Afghan Treaty of 1919,2008,2,0,30753,54
Afghan National Solidarity Programme,2005,8,0,25830,38
Treaty of Saadabad,2011,4,1,42103,97
Madra Kingdom,2007,10,0,45438,186
Pader Watan,2012,4,2,25295,33
History of Arabs in Afghanistan,2007,9,13,38298,85
Kabul,2013,10,104,360879,1077
Zabid Zahir,2010,2,1,24049,32
Jirga,2013,12,3,44627,88
Zabulistan,2011,11,9,54981,194
Afghan War order of battle 2012,2009,10,77,182197,503
Indo Scythians,2006,8,9,93746,417
Kushan Empire,2009,9,33,189954,720
Economic Cooperation Organization,2007,10,1,45105,103
Habibia High School,2013,4,1,33940,62
Kidarites,2008,1,0,38509,110
Nava Vihara,2007,7,0,34706,84
Wakhan Corridor,2013,1,16,92269,202
Loya jirga,2004,2,0,33270,79
Demographics of Afghanistan,2006,5,0,41542,73
List of Taliban leaders,2006,9,12,62188,210
Kambojas,2006,5,100,112057,364
Ministry of Education (Afghanistan),2013,11,2,40086,88
Afghan Armed Forces,2008,3,19,85785,205
Mes Aynak,2010,11,4,37672,78
Dastarkh%C4%81n,2013,12,0,44260,108
Ministry of Communications and Information Technology (Afghanistan),2007,6,0,28778,38
Greg Mortenson,2013,4,96,145977,185
Surkh Kotal,2011,11,2,50345,104
Tarakai,2012,5,2,28655,50
Yuezhi,2004,7,0,33413,61
Afghan National Army,2007,6,12,66449,132
Index of Afghanistan related articles,2010,11,0,251072,1759
Maurya Empire,2013,10,64,274273,1010
Zunbils,2014,9,10,38741,94
Afghan Women%27s Network,2011,3,1,26595,41
Kambojas,2007,8,244,201750,556
Kapisa Province,2008,10,112,182633,716
Jalalabad,2008,11,2,55366,108
Kabul,2004,9,0,66063,172
Qarabolaq,2010,6,1,33603,57
Baran Khan Kudezai,2013,10,2,36902,68
Timeline of Afghan history,2010,6,6,53425,199
Indo Sasanians,2006,9,8,55912,207
Khost Gardez Pass,2010,9,2,34256,50
The Battle for Marjah,2012,5,1,44884,124
Laghman Province,2009,12,17,118606,601
Afghan National Army,2014,8,159,291746,561
Bibliography of Afghanistan,2012,1,34,80657,117
Indo Scythians,2009,7,107,226415,920
Nuristan Province,2010,9,21,130895,612
Prostitution in Afghanistan,2010,11,19,70181,150
Laghman Province,2011,1,19,117521,596
Balkh University,2009,2,2,38189,90
Persianate society,2005,5,0,24852,36
Chaghcharan Airport,2013,5,2,35464,59
Index of Afghanistan related articles,2006,9,0,307919,2259
Buddhas of Bamiyan,2011,5,38,186889,685
Afghan passport,2010,3,0,81097,355
Indo Scythians,2008,12,95,219014,927
Kafiristan,2009,10,69,78384,157
Yuezhi,2007,8,17,95522,361
History of Afghanistan,2009,12,26,160805,588
Environmental issues in Afghanistan,2013,8,12,86690,280
Balkh Airlines,2012,5,2,38259,100
List of monarchs of Afghanistan,2014,4,8,110745,200
List of diplomatic missions of Afghanistan,2014,7,0,85045,268
Participants in Operation Enduring Freedom,2011,7,18,146416,387
ISO 3166 2:AF,2011,1,0,89825,726
Loya jirga,2012,11,15,66315,214
Loya jirga,2006,4,0,35072,79
Nimat Allah al Harawi,2011,7,5,36986,77
Pre Islamic period of Afghanistan,2008,10,7,106207,363
Kabul,2013,1,98,353832,1085
Communications in Afghanistan,2007,5,3,42384,129
Nainawaz,2011,1,2,29717,64
Pahlevani and zoorkhaneh rituals,2010,3,4,87938,458
Sasanian Empire,2011,10,97,413083,1458
Buzkashi,2008,12,1,73598,346
Kata people,2012,1,1,34290,79
Turkmun,2011,7,1,31860,60
Loya jirga,2005,11,0,35222,86
Xionites,2007,2,8,37058,71
Taliban,2010,12,229,437988,1041
Greater Iran,2006,6,24,87056,326
Surkh Kotal,2009,2,1,35378,52
Kingdom of Balhara,2011,3,9,41818,86
Organization for Mine Clearance and Afghan Rehabilitation,2013,7,0,28903,49
Wardak (Pashtun tribe),2014,4,0,27496,46
Mihirakula,2012,5,3,32026,62
Pahlevani and zoorkhaneh rituals,2014,3,6,62696,152
Tera Pass,2010,3,1,32752,57
